,user_id,strategy_id,gameId,roundNum,hotelId,reviewId,hotelScore,didGo,didWin,correctAnswers,reaction_time,user_points,bot_points,last_didGo_True,last_last_didGo_True,last_didGo_False,last_last_didGo_False,last_didWin_True,last_last_didWin_True,last_didWin_False,last_last_didWin_False,last_reaction_time,Staff (Pos),Facilities (Pos),Cleanliness (Pos),Location (Pos),Food (Pos),Staff (Neg),Facilities (Neg),Cleanliness (Neg),Location (Neg),Food (Neg)
185,34,43,82,7,200,9759,9.6,True,True,6,1336,5,2,False,False,True,True,True,False,False,True,4075,0,1,0,1,0,0,0,0,0,0
186,0,132,3,2,254,12860,9.357142857142858,True,True,2,1905,1,1,True,False,False,False,True,False,False,False,8188,0,0,1,0,0,0,0,0,0,0
187,2,132,0,4,254,12860,9.357142857142858,True,True,4,7254,3,2,True,True,False,False,True,True,False,False,19437,0,0,1,0,0,0,0,0,0,0
188,7,23,13,6,254,12860,9.357142857142858,True,True,5,160,4,5,True,True,False,False,True,False,False,True,178,0,0,1,0,0,0,0,0,0,0
189,9,43,19,6,254,12860,9.357142,True,True,3,248,2,3,True,False,False,True,True,False,False,True,406,0,0,1,0,0,0,0,0,0,0
190,14,43,23,1,254,12860,9.357142857142858,True,True,1,5563,0,0,False,False,False,False,False,False,False,False,-1,0,0,1,0,0,0,0,0,0,0
191,15,17,33,5,254,12860,9.357142,True,True,4,1527,3,1,True,False,False,True,False,True,True,False,3850,0,0,1,0,0,0,0,0,0,0
192,16,17,30,3,254,12860,9.357142857142858,True,True,2,22597,1,2,True,True,False,False,False,True,True,False,12005,0,0,1,0,0,0,0,0,0,0
193,22,17,7,8,254,12860,9.357142857142858,True,True,7,810,6,4,True,False,False,True,True,True,False,False,1011,0,0,1,0,0,0,0,0,0,0
194,25,107,102,1,254,12860,9.357142857142858,False,False,0,1552,0,0,False,False,False,False,False,False,False,False,-1,0,0,1,0,0,0,0,0,0,0
195,27,93,87,5,254,12860,9.357142857142858,False,False,2,142,2,2,True,False,False,True,True,False,False,True,20,0,0,1,0,0,0,0,0,0,0
196,32,23,14,6,254,12860,9.357142,False,False,2,262,2,1,False,False,True,True,False,True,True,False,311,0,0,1,0,0,0,0,0,0,0
197,0,132,3,3,874,9187,6.714285714285714,False,True,3,2390,2,2,True,True,False,False,True,True,False,False,1905,0,0,0,1,0,0,1,0,1,0
198,10,93,48,4,874,9187,6.714286,False,True,4,1641,3,1,True,False,False,True,True,True,False,False,1761,0,0,0,1,0,0,1,0,1,0
199,28,107,2,5,874,9187,6.714285714285714,False,True,5,5576,4,0,False,False,True,True,True,True,False,False,2888,0,0,0,1,0,0,1,0,1,0
200,29,132,1,1,874,9187,6.714285714285714,False,True,1,11674,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,0,0,1,0,1,0
201,0,132,3,4,623,216,9.0,True,True,4,6002,3,2,False,True,True,False,True,True,False,False,2390,1,1,0,1,0,0,0,0,1,0
202,1,43,48,2,623,216,9.0,False,False,1,1526,1,1,True,False,False,False,True,False,False,False,2307,1,1,0,1,0,0,0,0,1,0
203,4,23,38,1,623,216,9.0,True,True,1,56396,0,0,False,False,False,False,False,False,False,False,-1,1,1,0,1,0,0,0,0,1,0
204,13,23,21,5,623,216,9.0,False,False,4,10573,4,2,True,True,False,False,True,True,False,False,20187,1,1,0,1,0,0,0,0,1,0
205,16,132,0,1,623,216,9.0,True,True,1,156452,0,0,False,False,False,False,False,False,False,False,-1,1,1,0,1,0,0,0,0,1,0
206,18,43,15,3,623,216,9.0,False,False,1,880,1,1,True,False,False,True,False,True,True,False,1677,1,1,0,1,0,0,0,0,1,0
207,25,17,98,2,623,216,9.0,False,False,0,1402,0,1,True,False,False,False,False,False,True,False,1531,1,1,0,1,0,0,0,0,1,0
208,26,17,110,9,623,216,9.0,True,True,8,6817,7,5,True,True,False,False,True,True,False,False,1595,1,1,0,1,0,0,0,0,1,0
209,0,132,3,5,425,13480,9.528571428571428,True,True,5,2125,4,3,True,False,False,True,True,True,False,False,6002,1,1,0,1,0,0,0,0,0,0
210,2,132,5,1,425,13480,9.528571428571428,True,True,1,15677,0,0,False,False,False,False,False,False,False,False,-1,1,1,0,1,0,0,0,0,0,0
211,4,23,41,8,425,13480,9.528571,True,True,4,171,3,6,True,True,False,False,True,True,False,False,136,1,1,0,1,0,0,0,0,0,0
212,7,23,16,5,425,13480,9.528571428571428,False,False,1,144,1,4,True,True,False,False,True,False,False,True,130,1,1,0,1,0,0,0,0,0,0
213,8,43,6,2,425,13480,9.528571,True,True,2,2045,1,1,True,False,False,False,True,False,False,False,4500,1,1,0,1,0,0,0,0,0,0
214,12,17,58,5,425,13480,9.528571428571428,False,False,2,207,2,2,True,False,False,True,True,True,False,False,126,1,1,0,1,0,0,0,0,0,0
215,14,17,25,4,425,13480,9.528571428571428,True,True,4,2676,3,3,True,True,False,False,True,True,False,False,4442,1,1,0,1,0,0,0,0,0,0
216,21,23,6,5,425,13480,9.528571428571428,True,True,3,2893,2,3,False,True,True,False,False,False,True,True,7723,1,1,0,1,0,0,0,0,0,0
217,32,23,44,6,425,13480,9.528571,True,True,4,159,3,3,True,True,False,False,True,False,False,True,977,1,1,0,1,0,0,0,0,0,0
218,0,132,3,6,317,15377,7.200000000000001,False,True,6,2290,5,4,True,True,False,False,True,True,False,False,2125,0,0,0,0,0,1,1,0,0,0
219,1,93,57,7,317,15377,7.200000000000001,True,False,0,134,0,5,True,True,False,False,False,False,True,True,136,0,0,0,0,0,1,1,0,0,0
220,6,132,2,3,317,15377,7.200000000000001,False,True,3,2807,2,1,True,False,False,True,True,True,False,False,3107,0,0,0,0,0,1,1,0,0,0
221,0,132,3,7,354,15239,8.557142857142859,True,True,7,5004,6,4,False,True,True,False,True,True,False,False,2290,1,0,0,0,0,1,0,1,1,0
222,1,43,49,2,354,15239,8.557142857142859,True,True,2,1301,1,1,True,False,False,False,True,False,False,False,1059,1,0,0,0,0,1,0,1,1,0
223,13,23,10,4,354,15239,8.557143,True,True,4,1760,3,3,True,True,False,False,True,True,False,False,6598,1,0,0,0,0,1,0,1,1,0
224,30,17,42,9,354,15239,8.557142857142859,True,True,5,174,4,8,True,True,False,False,False,True,True,False,173,1,0,0,0,0,1,0,1,1,0
225,0,132,3,8,37,7080,8.885714285714286,True,True,8,3285,7,5,True,False,False,True,True,True,False,False,5004,0,0,0,1,0,0,0,0,0,0
226,1,132,16,8,37,7080,8.885714285714286,True,True,7,1350,6,2,True,False,False,True,False,True,True,False,2350,0,0,0,1,0,0,0,0,0,0
227,2,43,13,1,37,7080,8.885714285714286,True,True,1,3069,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,0,0,0,0,0,0
228,6,132,8,2,37,7080,8.885714285714286,True,True,2,1824,1,1,True,False,False,False,True,False,False,False,3750,0,0,0,1,0,0,0,0,0,0
229,9,132,0,2,37,7080,8.885715,True,True,2,13760,1,0,False,False,True,False,True,False,False,False,34867,0,0,0,1,0,0,0,0,0,0
230,12,43,36,1,37,7080,8.885714285714286,True,True,1,1403,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,0,0,0,0,0,0
231,13,17,62,7,37,7080,8.885715,False,False,3,87,3,3,True,False,False,True,False,True,True,False,450,0,0,0,1,0,0,0,0,0,0
232,27,93,79,4,37,7080,8.885714285714286,False,False,3,168,3,1,True,False,False,True,True,True,False,False,24,0,0,0,1,0,0,0,0,0,0
233,29,17,70,4,37,7080,8.885714285714286,True,True,3,6180,2,2,True,False,False,True,True,True,False,False,8483,0,0,0,1,0,0,0,0,0,0
234,30,93,48,5,37,7080,8.885714285714286,True,True,3,179,2,4,True,True,False,False,True,True,False,False,190,0,0,0,1,0,0,0,0,0,0
235,32,17,76,6,37,7080,8.885715,True,True,6,10915,5,5,True,True,False,False,True,True,False,False,4555,0,0,0,1,0,0,0,0,0,0
236,0,132,3,9,702,13181,7.128571428571428,False,True,9,7009,8,6,True,True,False,False,True,True,False,False,3285,0,0,0,0,1,0,1,0,1,0
237,0,132,3,10,996,25209,7.457142857142857,True,False,9,8374,9,6,False,True,True,False,True,True,False,False,7009,1,0,0,1,0,0,1,1,1,0
238,3,23,10,2,996,25209,7.457142857142857,False,False,0,8088,0,1,True,False,False,False,False,False,True,False,21478,1,0,0,1,0,0,1,1,1,0
239,13,17,81,2,996,25209,7.457143,True,False,1,96,1,0,False,False,True,False,True,False,False,False,537,1,0,0,1,0,0,1,1,1,0
240,26,17,108,3,996,25209,7.457142857142857,True,False,2,6416,2,1,False,True,True,False,True,True,False,False,5079,1,0,0,1,0,0,1,1,1,0
241,32,23,35,3,996,25209,7.457143,False,True,1,20,0,2,True,True,False,False,False,False,True,True,1579,1,0,0,1,0,0,1,1,1,0
242,0,132,4,1,151,5161,9.171428571428573,True,True,1,1625,0,0,False,False,False,False,False,False,False,False,-1,1,1,0,1,0,1,0,1,1,0
243,2,17,27,4,151,5161,9.171428571428573,True,True,3,2846,2,3,True,True,False,False,False,True,True,False,9012,1,1,0,1,0,1,0,1,1,0
244,4,23,39,10,151,5161,9.171429,True,True,7,109,6,9,True,True,False,False,True,True,False,False,174,1,1,0,1,0,1,0,1,1,0
245,9,17,26,5,151,5161,9.171429,True,True,3,2147,2,3,True,True,False,False,True,False,False,True,2963,1,1,0,1,0,1,0,1,1,0
246,11,17,39,4,151,5161,9.171428571428573,True,True,4,3431,3,2,True,False,False,True,True,True,False,False,10147,1,1,0,1,0,1,0,1,1,0
247,12,17,57,8,151,5161,9.171428571428573,True,True,5,174,4,6,True,True,False,False,True,False,False,True,175,1,1,0,1,0,1,0,1,1,0
248,23,23,28,7,151,5161,9.171428571428573,True,True,6,3561,5,4,True,False,False,True,True,True,False,False,6071,1,1,0,1,0,1,0,1,1,0
249,24,23,11,6,151,5161,9.171428571428573,True,True,6,1903,5,3,True,True,False,False,True,True,False,False,4361,1,1,0,1,0,1,0,1,1,0
250,25,17,96,3,151,5161,9.171428571428573,True,True,2,418,1,1,True,False,False,True,True,False,False,True,699,1,1,0,1,0,1,0,1,1,0
251,0,132,4,2,212,24100,8.928571428571429,True,True,2,2844,1,1,True,False,False,False,True,False,False,False,1625,0,0,0,1,1,0,1,0,1,0
252,1,17,55,7,212,24100,8.928571428571429,True,True,6,1451,5,3,True,True,False,False,True,True,False,False,518,0,0,0,1,1,0,1,0,1,0
253,4,23,18,1,212,24100,8.928572,True,True,1,17051,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,1,0,1,0,1,0
254,13,17,77,9,212,24100,8.928572,False,False,5,42,5,4,True,False,False,True,True,True,False,False,85,0,0,0,1,1,0,1,0,1,0
255,15,23,4,1,212,24100,8.928572,True,True,1,8000,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,1,0,1,0,1,0
256,17,43,34,5,212,24100,8.928572,False,False,2,86,2,2,True,False,False,True,True,True,False,False,84,0,0,0,1,1,0,1,0,1,0
257,26,17,67,5,212,24100,8.928571428571429,True,True,4,2495,3,4,True,True,False,False,True,False,False,True,2928,0,0,0,1,1,0,1,0,1,0
258,30,17,34,3,212,24100,8.928571428571429,True,True,1,210,0,1,True,False,False,True,False,False,True,True,1045,0,0,0,1,1,0,1,0,1,0
259,32,23,18,1,212,24100,8.928572,False,False,0,27026,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,1,0,1,0,1,0
260,34,17,88,10,212,24100,8.928572,True,True,9,2550,8,4,True,True,False,False,True,True,False,False,1793,0,0,0,1,1,0,1,0,1,0
261,0,132,4,3,441,16269,8.842857142857143,True,True,3,9234,2,2,True,True,False,False,True,True,False,False,2844,1,0,0,0,0,0,0,0,1,1
262,4,93,57,9,441,16269,8.842857,True,True,5,144,4,7,True,True,False,False,False,False,True,True,176,1,0,0,0,0,0,0,0,1,1
263,27,23,11,1,441,16269,8.842857142857143,False,False,0,2629,0,0,False,False,False,False,False,False,False,False,-1,1,0,0,0,0,0,0,0,1,1
264,31,23,45,5,441,16269,8.842857142857143,False,False,1,142,1,0,False,False,True,True,False,False,True,True,161,1,0,0,0,0,0,0,0,1,1
265,32,23,49,1,441,16269,8.842857,False,False,0,7212,0,0,False,False,False,False,False,False,False,False,-1,1,0,0,0,0,0,0,0,1,1
266,0,132,4,4,330,26179,6.642857142857143,False,True,4,6429,3,3,True,True,False,False,True,True,False,False,9234,1,0,0,1,0,0,1,0,1,0
267,10,43,32,1,330,26179,6.642857,False,True,1,3838,0,0,False,False,False,False,False,False,False,False,-1,1,0,0,1,0,0,1,0,1,0
268,27,93,80,8,330,26179,6.642857142857143,True,False,5,175,5,3,True,False,False,True,True,True,False,False,179,1,0,0,1,0,0,1,0,1,0
269,30,93,49,5,330,26179,6.642857142857143,False,True,4,3159,3,2,True,False,False,True,False,True,True,False,7999,1,0,0,1,0,0,1,0,1,0
270,0,132,4,5,382,4032,8.171428571428573,False,False,4,3632,4,3,False,True,True,False,True,True,False,False,6429,0,0,1,1,0,0,1,0,1,0
271,3,132,5,3,382,4032,8.171428571428573,True,True,3,46583,2,1,False,True,True,False,True,True,False,False,19698,0,0,1,1,0,0,1,0,1,0
272,5,23,4,2,382,4032,8.171429,False,False,1,29118,1,1,True,False,False,False,True,False,False,False,13938,0,0,1,1,0,0,1,0,1,0
273,13,23,27,1,382,4032,8.171429,False,False,0,1764,0,0,False,False,False,False,False,False,False,False,-1,0,0,1,1,0,0,1,0,1,0
274,19,43,34,10,382,4032,8.171428571428573,True,True,6,730,5,8,True,True,False,False,True,False,False,True,133,0,0,1,1,0,0,1,0,1,0
275,21,17,26,7,382,4032,8.171428571428573,True,True,5,2669,4,4,True,False,False,True,False,True,True,False,2401,0,0,1,1,0,0,1,0,1,0
276,26,17,75,3,382,4032,8.171428571428573,False,False,2,11270,2,2,True,True,False,False,True,True,False,False,2730,0,0,1,1,0,0,1,0,1,0
277,27,107,45,5,382,4032,8.171428571428573,False,False,4,3502,4,2,False,True,True,False,True,True,False,False,1492,0,0,1,1,0,0,1,0,1,0
278,31,23,34,10,382,4032,8.171428571428573,False,False,2,192,2,1,False,False,True,True,False,False,True,True,177,0,0,1,1,0,0,1,0,1,0
279,32,23,22,4,382,4032,8.171429,False,False,0,161,0,1,False,False,True,True,False,False,True,True,174,0,0,1,1,0,0,1,0,1,0
280,34,23,31,7,382,4032,8.171429,False,False,4,2431,4,4,True,True,False,False,True,True,False,False,1225,0,0,1,1,0,0,1,0,1,0
281,0,132,4,6,118,6416,8.857142857142858,False,False,4,2427,4,3,False,False,True,True,False,True,True,False,3632,0,0,1,1,0,0,0,0,0,0
282,4,132,3,9,118,6416,8.857142,True,True,8,1091,7,5,False,False,True,True,True,True,False,False,2595,0,0,1,1,0,0,0,0,0,0
283,7,132,10,5,118,6416,8.857142857142858,True,True,5,1561,4,1,True,False,False,True,True,True,False,False,1182,0,0,1,1,0,0,0,0,0,0
284,12,132,3,9,118,6416,8.857142857142858,True,True,4,258,3,8,True,True,False,False,True,False,False,True,232,0,0,1,1,0,0,0,0,0,0
285,19,17,51,4,118,6416,8.857142857142858,True,True,4,1177,3,3,True,True,False,False,True,True,False,False,2773,0,0,1,1,0,0,0,0,0,0
286,25,23,44,4,118,6416,8.857142857142858,True,True,4,170,3,3,True,True,False,False,True,True,False,False,169,0,0,1,1,0,0,0,0,0,0
287,26,23,14,1,118,6416,8.857142857142858,True,True,1,3252,0,0,False,False,False,False,False,False,False,False,-1,0,0,1,1,0,0,0,0,0,0
288,27,43,52,1,118,6416,8.857142857142858,True,True,1,1197,0,0,False,False,False,False,False,False,False,False,-1,0,0,1,1,0,0,0,0,0,0
289,34,93,164,2,118,6416,8.857142,True,True,2,172,1,1,True,False,False,False,True,False,False,False,704,0,0,1,1,0,0,0,0,0,0
290,0,132,5,1,612,22774,6.385714285714286,False,True,1,8441,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,0,1,1,0,1,0
291,24,107,12,3,612,22774,6.385714285714286,False,True,3,2340,2,2,True,True,False,False,True,True,False,False,6861,0,0,0,1,0,1,1,0,1,0
292,0,132,5,2,722,687,7.128571428571428,False,True,2,1532,1,0,False,False,True,False,True,False,False,False,8441,0,0,0,1,0,0,0,0,1,0
293,2,93,33,4,722,687,7.128571428571428,False,True,4,14041,3,1,False,False,True,True,True,True,False,False,8790,0,0,0,1,0,0,0,0,1,0
294,10,132,10,7,722,687,7.1285715,False,True,7,5420,6,4,False,True,True,False,True,True,False,False,20261,0,0,0,1,0,0,0,0,1,0
295,23,17,37,5,722,687,7.128571428571428,False,True,5,2308,4,2,False,True,True,False,True,True,False,False,5190,0,0,0,1,0,0,0,0,1,0
296,26,17,77,1,722,687,7.128571428571428,True,False,0,3420,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,0,0,0,0,1,0
297,27,17,70,10,722,687,7.128571428571428,True,False,1,167,1,3,False,True,True,False,False,False,True,True,210,0,0,0,1,0,0,0,0,1,0
298,34,23,161,10,722,687,7.1285715,True,False,5,345,5,9,True,True,False,False,False,False,True,True,568,0,0,0,1,0,0,0,0,1,0
299,0,132,5,3,822,19184,6.514285714285713,True,False,2,1188,2,0,False,False,True,True,True,True,False,False,1532,1,0,0,1,0,1,0,1,0,0
300,4,23,6,9,822,19184,6.5142856,True,False,3,182,3,8,True,True,False,False,False,False,True,True,501,1,0,0,1,0,1,0,1,0,0
301,7,43,27,5,822,19184,6.514285714285713,True,False,4,2793,4,2,False,True,True,False,True,True,False,False,3579,1,0,0,1,0,1,0,1,0,0
302,13,17,58,6,822,19184,6.5142856,True,False,4,176,4,2,False,True,True,False,True,True,False,False,187,1,0,0,1,0,1,0,1,0,0
303,19,23,10,5,822,19184,6.514285714285713,True,False,3,1669,3,1,True,False,False,True,False,True,True,False,8237,1,0,0,1,0,1,0,1,0,0
304,21,17,19,9,822,19184,6.514285714285713,False,True,5,139,4,0,False,False,True,True,True,False,False,True,152,1,0,0,1,0,1,0,1,0,0
305,32,23,42,2,822,19184,6.5142856,True,False,1,3314,1,0,False,False,True,False,True,False,False,False,329756,1,0,0,1,0,1,0,1,0,0
306,0,132,5,4,674,3226,8.485714285714286,False,False,2,2473,2,1,True,False,False,True,False,True,True,False,1188,0,1,0,1,0,0,0,0,0,0
307,1,132,2,1,674,3226,8.485714285714286,True,True,1,1755,0,0,False,False,False,False,False,False,False,False,-1,0,1,0,1,0,0,0,0,0,0
308,2,23,6,7,674,3226,8.485714285714286,True,True,5,9985,4,4,False,True,True,False,False,True,True,False,15830,0,1,0,1,0,0,0,0,0,0
309,15,17,17,6,674,3226,8.485714,False,False,4,18999,4,5,True,True,False,False,False,True,True,False,2598,0,1,0,1,0,0,0,0,0,0
310,18,93,21,5,674,3226,8.485714285714286,True,True,2,560,1,2,True,False,False,True,False,True,True,False,458,0,1,0,1,0,0,0,0,0,0
311,25,23,35,4,674,3226,8.485714285714286,False,False,1,168,1,0,False,False,True,True,False,False,True,True,142,0,1,0,1,0,0,0,0,0,0
312,30,23,14,8,674,3226,8.485714285714286,True,True,6,191,5,7,True,True,False,False,True,True,False,False,178,0,1,0,1,0,0,0,0,0,0
313,32,23,20,4,674,3226,8.485714,True,True,4,5365,3,2,True,True,False,False,True,True,False,False,6840,0,1,0,1,0,0,0,0,0,0
314,34,23,31,6,674,3226,8.485714,True,True,4,1225,3,3,True,False,False,True,True,True,False,False,1562,0,1,0,1,0,0,0,0,0,0
315,0,132,6,1,306,24275,9.857142857142858,True,True,1,5066,0,0,False,False,False,False,False,False,False,False,-1,0,0,1,0,0,1,0,1,1,0
316,5,43,25,2,306,24275,9.857142,True,True,2,4003,1,0,False,False,True,False,True,False,False,False,2345,0,0,1,0,0,1,0,1,1,0
317,6,43,18,6,306,24275,9.857142857142858,True,True,6,3711,5,3,True,True,False,False,True,True,False,False,2385,0,0,1,0,0,1,0,1,1,0
318,12,17,59,8,306,24275,9.857142857142858,True,True,5,190,4,4,True,True,False,False,True,True,False,False,163,0,0,1,0,0,1,0,1,1,0
319,13,17,42,4,306,24275,9.857142,False,False,1,1897,1,2,True,False,False,True,False,False,True,True,1081,0,0,1,0,0,1,0,1,1,0
320,14,43,22,10,306,24275,9.857142857142858,True,True,8,5145,7,3,False,True,True,False,False,True,True,False,5179,0,0,1,0,0,1,0,1,1,0
321,16,93,37,2,306,24275,9.857142857142858,True,True,2,11253,1,0,False,False,True,False,True,False,False,False,4202,0,0,1,0,0,1,0,1,1,0
322,19,132,6,9,306,24275,9.857142857142858,True,True,9,1460,8,5,False,False,True,True,True,True,False,False,9117,0,0,1,0,0,1,0,1,1,0
323,25,23,83,3,306,24275,9.857142857142858,False,False,1,184,1,0,False,False,True,True,False,True,True,False,185,0,0,1,0,0,1,0,1,1,0
324,26,17,92,2,306,24275,9.857142857142858,False,False,1,7982,1,0,False,False,True,False,True,False,False,False,5241,0,0,1,0,0,1,0,1,1,0
325,31,23,28,10,306,24275,9.857142857142858,False,False,3,276,3,1,False,False,True,True,False,False,True,True,175,0,0,1,0,0,1,0,1,1,0
326,32,23,34,2,306,24275,9.857142,True,True,2,21351,1,0,False,False,True,False,True,False,False,False,66921,0,0,1,0,0,1,0,1,1,0
327,34,17,83,9,306,24275,9.857142,False,False,4,511,4,4,True,False,False,True,False,False,True,True,595,0,0,1,0,0,1,0,1,1,0
328,34,23,112,2,306,24275,9.857142,True,True,2,2125,1,1,True,False,False,False,True,False,False,False,753,0,0,1,0,0,1,0,1,1,0
329,0,132,6,2,953,16363,7.885714285714286,False,True,2,1346,1,1,True,False,False,False,True,False,False,False,5066,1,0,0,0,0,1,1,0,1,0
330,15,132,0,8,953,16363,7.885714,False,True,7,20615,6,3,False,False,True,True,False,True,True,False,2701,1,0,0,0,0,1,1,0,1,0
331,21,107,12,3,953,16363,7.885714285714286,False,True,2,2787,1,1,False,True,True,False,False,True,True,False,9914,1,0,0,0,0,1,1,0,1,0
332,28,43,3,8,953,16363,7.885714285714286,False,True,7,2070,6,6,True,True,False,False,True,False,False,True,4032,1,0,0,0,0,1,1,0,1,0
333,29,132,0,9,953,16363,7.885714285714286,False,True,8,40190,7,6,True,True,False,False,True,False,False,True,14656,1,0,0,0,0,1,1,0,1,0
334,30,43,30,6,953,16363,7.885714285714286,False,True,5,1475,4,4,True,True,False,False,True,True,False,False,2947,1,0,0,0,0,1,1,0,1,0
335,0,132,6,3,255,12670,9.8,True,True,3,10792,2,1,False,True,True,False,True,True,False,False,1346,0,1,0,1,0,0,0,1,1,0
336,2,17,28,2,255,12670,9.8,False,False,0,1459,0,1,True,False,False,False,False,False,True,False,2003,0,1,0,1,0,0,0,1,1,0
337,3,132,0,5,255,12670,9.8,False,False,3,22044,3,2,False,False,True,True,True,False,False,True,17237,0,1,0,1,0,0,0,1,1,0
338,4,43,53,1,255,12670,9.8,True,True,1,5425,0,0,False,False,False,False,False,False,False,False,-1,0,1,0,1,0,0,0,1,1,0
339,12,23,8,6,255,12670,9.8,True,True,5,5331,4,3,True,False,False,True,True,False,False,True,3280,0,1,0,1,0,0,0,1,1,0
340,13,17,65,3,255,12670,9.8,False,False,2,355,2,1,True,False,False,True,True,True,False,False,51,0,1,0,1,0,0,0,1,1,0
341,15,107,10,2,255,12670,9.8,True,True,2,12333,1,0,False,False,True,False,True,False,False,False,5271,0,1,0,1,0,0,0,1,1,0
342,17,93,117,5,255,12670,9.8,False,False,3,79,3,3,True,False,False,True,True,False,False,True,351,0,1,0,1,0,0,0,1,1,0
343,0,132,6,4,530,11013,7.857142857142857,False,True,4,25842,3,2,True,False,False,True,True,True,False,False,10792,0,0,0,1,0,0,1,0,1,0
344,8,132,2,10,530,11013,7.857143,False,True,10,14684,9,5,True,True,False,False,True,True,False,False,6720,0,0,0,1,0,0,1,0,1,0
345,0,132,6,5,73,18184,9.771428571428572,True,True,5,256557,4,2,False,True,True,False,True,True,False,False,25842,0,0,1,0,0,0,0,1,1,0
346,1,132,24,6,73,18184,9.771428571428572,False,False,4,1627,4,3,False,False,True,True,True,True,False,False,950,0,0,1,0,0,0,0,1,1,0
347,2,132,2,7,73,18184,9.771428571428572,True,True,6,7057,5,2,True,False,False,True,False,True,True,False,2087,0,0,1,0,0,0,0,1,1,0
